popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year
2.313345,110000000,574480841,Night at the Museum,Ben Stiller|Jake Cherry|Carla Gugino|Robin Williams|Dick Van Dyke,Shawn Levy,108,Action|Adventure|Comedy|Family|Fantasy,1572,6.2,2006
2.160936,25000000,135330182,Babel,Brad Pitt|Cate Blanchett|Gael GarcÃ­a Bernal|Rinko Kikuchi|Adriana Barraza,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,143,Drama,606,6.7,2006
2.1083689999999997,76000000,69959751,Children of Men,Clive Owen|Michael Caine|Julianne Moore|Charlie Hunnam|Chiwetel Ejiofor,Alfonso CuarÃ³n,109,Drama|Action|Thriller|Science Fiction,1211,7.3,2006
1.9573310000000002,270000000,391081192,Superman Returns,Brandon Routh|Kevin Spacey|Kate Bosworth|James Marsden|Parker Posey,Bryan Singer,154,Adventure|Fantasy|Action|Science Fiction,834,5.3,2006
1.9307349999999999,18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Sacha Baron Cohen|Ken Davitian|Luenell|Pamela Anderson|Bob Barr,Larry Charles,82,Comedy,979,6.4,2006
1.8887459999999998,82500000,237681299,Click,Adam Sandler|Kate Beckinsale|Christopher Walken|David Hasselhoff|Henry Winkler,Frank Coraci,107,Comedy|Drama|Fantasy|Romance,1273,5.9,2006
1.76935,52000000,204999686,The Break-Up,Vince Vaughn|Jennifer Aniston|Joey Lauren Adams|Cole Hauser|Jon Favreau,Peyton Reed,106,Romance|Comedy,520,5.5,2006
1.7472560000000001,45000000,184376254,Inside Man,Denzel Washington|Clive Owen|Jodie Foster|Christopher Plummer|Willem Dafoe,Spike Lee,129,Crime|Drama|Thriller,990,7.2,2006
1.6152440000000001,80000000,155019340,Over the Hedge,Bruce Willis|Garry Shandling|Steve Carell|Wanda Sykes|William Shatner,Tim Johnson|Karey Kirkpatrick,83,Comedy|Animation|Family,617,6.2,2006
1.6128,50000000,132180323,Perfume: The Story of a Murderer,Ben Whishaw|Simon Chandler|David Calder|Richard Felix|Birgit Minichmayr,Tom Tykwer,147,Crime|Fantasy|Drama,647,7.0,2006
1.60314,100000000,170877916,Blood Diamond,Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo,Edward Zwick,143,Drama|Thriller|Action,1394,7.2,2006
1.526073,12000000,42931041,Crank,Jason Statham|Amy Smart|Jose Pablo Cantillo|Efren Ramirez|Dwight Yoakam,Brian Taylor|Mark Neveldine,88,Action|Thriller|Crime,732,6.5,2006
1.5203870000000002,27000000,56308881,Lucky Number Slevin,Josh Hartnett|Bruce Willis|Lucy Liu|Morgan Freeman|Ben Kingsley,Paul McGuigan,110,Drama|Thriller|Crime|Mystery,787,7.3,2006
1.51114,40000000,120455994,Eight Below,Paul Walker|Bruce Greenwood|Moon Bloodgood|Jason Biggs|Gerard Plunkett,Frank Marshall,120,Adventure|Drama|Family,328,6.6,2006
1.498538,25000000,117719158,Final Destination 3,Mary Elizabeth Winstead|Ryan Merriman|Kris Lemche|Alexz Johnson|Sam Easton,James Wong,93,Horror|Mystery,535,5.8,2006
1.4983520000000001,50000000,97607453,Silent Hill,Radha Mitchell|Sean Bean|Laurie Holden|Deborah Kara Unger|Kim Coates,Christophe Gans,125,Horror|Mystery,580,6.3,2006
1.470711,20000000,33889159,She's the Man,Amanda Bynes|Channing Tatum|Laura Ramsey|Vinnie Jones|David Cross,Andy Fickman,105,Comedy|Drama|Family|Romance,395,6.3,2006
1.432839,35000000,15304890,The Fountain,Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie,Darren Aronofsky,96,Drama|Adventure|Science Fiction|Romance,371,6.7,2006
1.411147,100000000,384335608,Happy Feet,Lombardo Boyar|Robin Williams|Johnny A. Sanchez|Carlos Alazraqui|Jeffrey Garcia,George Miller,108,Music|Animation|Comedy|Family,876,5.8,2006
1.409773,24000000,155721132,Rocky Balboa,Sylvester Stallone|Burt Young|Milo Ventimiglia|Geraldine Hughes|James Francis Kelly III,Sylvester Stallone,102,Drama,455,6.4,2006
1.390297,149000000,64459316,Flushed Away,Hugh Jackman|Kate Winslet|Ian McKellen|Jean Reno|Bill Nighy,David Bowers|Sam Fell,85,Adventure|Animation|Comedy|Family,488,6.0,2006
1.363623,80000000,37384046,The Wild,Kiefer Sutherland|Jim Belushi|Eddie Izzard|Janeane Garofalo|William Shatner,Steve 'Spaz' Williams,94,Family|Animation,137,5.2,2006
1.35007,75000000,180557550,DÃ©jÃ  Vu,Denzel Washington|Paula Patton|Val Kilmer|Jim Caviezel|Adam Goldberg,Tony Scott,126,Action|Thriller|Science Fiction,862,6.5,2006
1.2962719999999999,100000000,249288105,Eragon,Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|Djimon Hounsou,Stefen Fangmeier,104,Fantasy|Action|Adventure|Family,536,4.8,2006
1.259442,40000000,114830111,The Lake House,Keanu Reeves|Sandra Bullock|Shohreh Aghdashloo|Christopher Plummer|Ebon Moss-Bachrach,Alejandro Agresti,99,Romance|Drama|Mystery,389,6.3,2006
1.2418360000000002,45000000,178262620,Scary Movie 4,Anna Faris|Regina Hall|Craig Bierko|Bill Pullman|Anthony Anderson,David Zucker,83,Comedy,368,5.3,2006
1.235478,75000000,140175006,Monster House,Ryan Newman|Steve Buscemi|Mitchel Musso|Sam Lerner|Spencer Locke,Gil Kenan,91,Animation|Comedy|Family|Fantasy,501,6.3,2006
1.223177,50000000,88715192,Failure to Launch,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,Tom Dey,97,Comedy,242,5.6,2006
1.21726,40000000,120175290,Apocalypto,Rudy Youngblood|Dalia HernÃ¡ndez|Jonathan Brewer|Morris Birdyellowhead|Raoul Max Trujillo,Mel Gibson,139,Thriller|Action|Adventure|Drama,667,7.1,2006
1.211868,50000000,55181129,The Ant Bully,Julia Roberts|Meryl Streep|Nicolas Cage|Paul Giamatti|Bruce Campbell,John A. Davis,88,Fantasy|Adventure|Animation|Comedy|Family,228,5.5,2006
1.2083899999999999,15000000,69623713,The Hills Have Eyes,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,Alexandre Aja,107,Horror|Thriller,359,6.0,2006
1.194602,28000000,38159905,Just My Luck,Lindsay Lohan|Samaire Armstrong|Chris Pine|Missi Pyle|Makenzie Vega,Donald Petrie,103,Comedy|Drama|Family|Fantasy|Romance,271,5.7,2006
1.18228,85000000,59908565,The Good Shepherd,Matt Damon|Angelina Jolie|Alec Baldwin|Tammy Blanchard|Billy Crudup,Robert De Niro,167,Drama|Thriller|History,174,5.9,2006
1.1334,30000000,31070211,Ultraviolet,Milla Jovovich|Cameron Bright|Nick Chinlund|William Fichtner|Ida Martin,Kurt Wimmer,88,Science Fiction|Action|Thriller,256,5.0,2006
1.114239,135000000,163794509,Miami Vice,Jamie Foxx|Colin Farrell|Gong Li|Luis Tosar|Naomie Harris,Michael Mann,134,Action|Adventure|Crime|Thriller,283,5.7,2006
1.110072,18000000,41009669,John Tucker Must Die,Jesse Metcalfe|Brittany Snow|Sophia Bush|Arielle Kebbel|Ashanti,Betty Thomas,87,Comedy,206,6.0,2006
1.1094110000000001,31000000,28000000,Tristan & Isolde,James Franco|Sophia Myles|Rufus Sewell|David O'Hara|Henry Cavill,Kevin Reynolds,125,Drama,123,6.2,2006
1.103135,90000000,65900249,Flags of Our Fathers,Ryan Phillippe|Adam Beach|Jesse Bradford|John Benjamin Hickey|John Slattery,Clint Eastwood,132,War|Drama|History,308,6.7,2006
1.102933,2000000,5179037,Shortbus,Sook-Yin Lee|Paul Dawson|PJ DeBoy|Jay Brannan|Lindsay Beamish,John Cameron Mitchell,101,Romance|Drama|Comedy,78,6.5,2006
1.057194,50000000,69834815,Curious George,Frank Welker|Will Ferrell|Shane Baumel|Eugene Levy|Timyra-Joi Beatty,Matthew O'Callaghan,86,Adventure|Animation|Comedy|Family,68,5.8,2006
1.0389540000000002,40000000,38755073,The Wicker Man,Nicolas Cage|Ellen Burstyn|Kate Beahan|Frances Conroy|Leelee Sobieski,Neil LaBute,102,Mystery|Thriller|Horror,179,4.0,2006
1.027989,17000000,57103895,Smokin' Aces,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton,Joe Carnahan,109,Action|Comedy|Crime|Thriller,306,6.3,2006
0.987722,50000000,87528173,RV,Robin Williams|Cheryl Hines|Joanna 'JoJo' Levesque|Josh Hutcherson|Jeff Daniels,Barry Sonnenfeld,99,Comedy|Family|Adventure,251,5.7,2006
0.969469,65000000,43545364,We Are Marshall,Matthew McConaughey|Matthew Fox|Anthony Mackie|David Strathairn|Ian McShane,McG,124,Drama,107,6.5,2006
0.965931,40000000,86915017,The Illusionist,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell|Eddie Marsan,Neil Burger,110,Fantasy|Drama|Thriller|Romance,967,7.0,2006
0.9414809999999999,17500000,19179969,Beerfest,Erik Stolhanske|Jay Chandrasekhar|Steve Lemme|Paul Soter|M.C. Gainey,Jay Chandrasekhar,110,Comedy,88,5.8,2006
0.92958,25000000,5549200,The Contract,Morgan Freeman|John Cusack|Alice Krige|Megan Dodds|Corey Johnson,Bruce Beresford,96,Drama|Action|Thriller|Crime,90,5.4,2006
0.928134,55000000,9450897,All the King's Men,Sean Penn|Jude Law|Kate Winslet|James Gandolfini|Patricia Clarkson,Steven Zaillian,125,Drama|Thriller,51,5.4,2006
0.920528,40000000,138259062,Big Momma's House 2,Martin Lawrence|Nia Long|Emily Procter|Zachary Levi|Mark Moses,John Whitesell,99,Comedy|Crime,231,5.6,2006
0.916551,70000000,38629478,Basic Instinct 2,Sharon Stone|David Morrissey|Charlotte Rampling|David Thewlis|Stan Collymore,Michael Caton-Jones,114,Crime|Mystery|Thriller,101,4.5,2006
0.913299,5000000,26888376,Clerks II,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Rosario Dawson,Kevin Smith,97,Comedy,195,6.9,2006
0.9128709999999999,72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell|John C. Reilly|Gary Cole|Austin Crim|Jake Johnson,Adam McKay,116,Comedy,274,6.2,2006
0.8909090000000001,55000000,307077295,The Pursuit of Happyness,Will Smith|Jaden Smith|Thandie Newton|Brian Howe|James Karen,Gabriele Muccino,117,Drama,1392,7.5,2006
0.883222,40000000,60474340,Marie Antoinette,Kirsten Dunst|Jason Schwartzman|Judy Davis|Rip Torn|Asia Argento,Sofia Coppola,123,Drama|History,363,6.5,2006
0.8756299999999989,37665000,14655628,Freedomland,Samuel L. Jackson|Julianne Moore|Edie Falco|Aunjanue Ellis|William Forsythe,Joe Roth,113,Drama|Thriller|Crime|Mystery,44,5.3,2006
0.850959,6000000,48027970,The Last King of Scotland,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,Kevin Macdonald,121,Drama,274,7.3,2006
0.849096,10000000,163876815,Saw III,Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Dina Meyer,Darren Lynn Bousman,108,Horror|Thriller|Crime,538,6.0,2006
0.848086,30000000,495303,Idiocracy,Luke Wilson|Maya Rudolph|Dax Shepard|Terry Crews|Anthony 'Citric' Campos,Mike Judge,84,Adventure|Comedy|Science Fiction,326,6.1,2006
0.840205,32000000,80197993,Nacho Libre,Jack Black|Ana de la Reguera|HÃ©ctor JimÃ©nez|Darius Rose|MoisÃ©s Arias,Jared Hess,92,Comedy|Family,214,5.5,2006
0.8384309999999989,50000000,49111202,The Black Dahlia,Josh Hartnett|Scarlett Johansson|Aaron Eckhart|Hilary Swank|Mia Kirshner,Brian De Palma,121,Drama,151,5.8,2006
0.826011,160000000,181674817,Poseidon,Kurt Russell|Richard Dreyfuss|Josh Lucas|Jacinda Barrett|Emmy Rossum,Wolfgang Petersen,99,Adventure|Action|Drama|Thriller,313,5.3,2006
0.793804,17000000,7314027,American Dreamz,Hugh Grant|Dennis Quaid|Mandy Moore|Willem Dafoe|Chris Klein,Paul Weitz,107,Comedy|Drama|Family,43,4.6,2006
0.788266,16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,Nicole Kidman|Robert Downey Jr.|Ty Burrell|Harris Yulin|Jane Alexander,Steven Shainberg,122,Drama|Mystery|Romance,33,6.3,2006
0.780687,54000000,130431368,"You, Me and Dupree",Kate Hudson|Owen Wilson|Matt Dillon|Michael Douglas|Seth Rogen,Anthony Russo|Joe Russo,108,Comedy|Romance,242,5.3,2006
0.7785890000000001,8000000,100523181,Little Miss Sunshine,Greg Kinnear|Toni Collette|Steve Carell|Paul Dano|Abigail Breslin,Jonathan Dayton|Valerie Faris,102,Comedy|Drama,952,7.3,2006
0.773044,64000000,101595121,Little Man,Marlon Wayans|Shawn Wayans|Kerry Washington|John Witherspoon|Tracy Morgan,Keenen Ivory Wayans,98,Comedy|Crime,143,5.6,2006
0.743703,12000000,38368909,Employee of the Month,Dane Cook|Jessica Simpson|Dax Shepard|Andy Dick|Tim Bagley,Greg Coolidge,103,Comedy|Romance,82,5.4,2006
0.7277520000000001,25000000,119188334,The Omen,Liev Schreiber|Julia Stiles|Seamus Davey-Fitzpatrick|David Thewlis|Pete Postlethwaite,John Moore,110,Drama|Horror|Thriller,154,5.2,2006
0.723825,19000000,68673228,Letters from Iwo Jima,Ken Watanabe|Kazunari Ninomiya|Tsuyoshi Ihara|Ryo Kase|Nakamura ShidÅ II,Clint Eastwood,141,Action|Adventure|Drama|War,292,6.9,2006
0.7154510000000001,8500000,5480996,A Scanner Darkly,Keanu Reeves|Winona Ryder|Woody Harrelson|Robert Downey Jr.|Mitch Baker,Richard Linklater,100,Animation|Science Fiction|Thriller,282,6.7,2006
0.713697,30000000,53653224,Stranger Than Fiction,Will Ferrell|Maggie Gyllenhaal|Dustin Hoffman|Emma Thompson|Queen Latifah,Marc Forster,113,Comedy|Drama|Fantasy|Romance,378,6.9,2006
0.711674,63000000,162945894,World Trade Center,Nicolas Cage|Maria Bello|Maggie Gyllenhaal|Michael PeÃ±a|Jay Hernandez,Oliver Stone,128,Drama|History|Thriller,240,5.9,2006
0.70435,35000000,42064105,A Good Year,Russell Crowe|Marion Cotillard|Albert Finney|Tom Hollander|Abbie Cornish,Ridley Scott,118,Comedy|Drama|Romance,199,6.4,2006
0.702198,12000000,1381665,Snow Cake,Alan Rickman|Sigourney Weaver|Carrie-Anne Moss|Emily Hampshire|James Allodi,Marc Evans,112,Romance|Drama,23,7.4,2006
0.701814,15500000,7385434,Itâ€™s a Boy Girl Thing,Kevin Zegers|Samaire Armstrong|Sherry Miller|Robert Joy|Sharon Osbourne,Nick Hurran,95,Comedy,127,6.2,2006
0.6982970000000001,20000000,48548426,Date Movie,Alyson Hannigan|Adam Campbell|Sophie Monk|Jennifer Coolidge|Fred Willard,Aaron Seltzer|Jason Friedberg,83,Comedy,103,3.9,2006
0.692543,23000000,38505009,Accepted,Justin Long|Jonah Hill|Blake Lively|Adam Herschman|Columbus Short,Steve Pink,93,Comedy,229,6.1,2006
0.685491,85000000,197309027,Open Season,Martin Lawrence|Ashton Kutcher|Gary Sinise|Debra Messing|Billy Connolly,Roger Allers|Jill Culton|Anthony Stacchi,83,Adventure|Animation|Family,395,6.1,2006
0.674705,51000000,72779000,Barnyard,Courteney Cox|Kevin James|Sam Elliott|Danny Glover|Wanda Sykes,Steve Oedekerk,90,Animation|Comedy|Family,124,5.3,2006
0.67078,3700000,3338228,Unknown,Jim Caviezel|Greg Kinnear|Bridget Moynahan|Joe Pantoliano|Barry Pepper,Simon Brand,98,Crime|Drama|Mystery|Thriller,44,6.4,2006
0.6477,70000000,154937680,Dreamgirls,Jamie Foxx|BeyoncÃ© Knowles|Eddie Murphy|Danny Glover|Jennifer Hudson,Bill Condon,134,Drama,146,6.5,2006
0.646745,33000000,62022014,Snakes on a Plane,Samuel L. Jackson|Julianna Margulies|Kenan Thompson|Nathan Phillips|Rachel Blanchard,David R. Ellis,105,Horror|Action|Crime|Thriller,236,5.2,2006
0.641047,6500000,13368437,Friends with Money,Catherine Keener|Jason Isaacs|Timm Sharp|Jennifer Aniston|Joan Cusack,Nicole Holofcener,88,Drama|Comedy|Romance,67,5.0,2006
0.638444,11000000,72778712,Jackass Number Two,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Ryan Dunn,Jeff Tremaine,95,Action|Comedy|Documentary,180,6.4,2006
0.632875,70000000,55011732,The Guardian,Kevin Costner|Ashton Kutcher|Sela Ward|Melissa Sagemiller|Omari Hardwick,Andrew Davis,139,Action,212,7.0,2006
0.631574,17000000,374743,Southland Tales,Dwayne Johnson|Seann William Scott|Sarah Michelle Gellar|Mandy Moore|Will Sasso,Richard Kelly,144,Action|Adventure|Comedy|Drama|Science Fiction,79,4.9,2006
0.62873,85000000,158468292,The Fast and the Furious: Tokyo Drift,Lucas Black|Sung Kang|Brian Tee|Nathalie Kelley|Shad Moss,Justin Lin,104,Action|Crime|Drama|Thriller,1074,6.1,2006
0.620633,30000000,35078241,Miss Potter,Ewan McGregor|RenÃ©e Zellweger|Emily Watson|Barbara Flynn|Bill Paterson,Chris Noonan,92,Drama|Family|Romance,81,6.2,2006
0.614854,38000000,29907685,Pulse,Kristen Bell|Ian Somerhalder|Christina Milian|Rick Gonzalez|Jonathan Tucker,Jim Sonzero,90,Horror|Thriller,71,5.1,2006
0.609408,15000000,10903846,Black Snake Moan,"Samuel L. Jackson|Christina Ricci|Justin Timberlake|S. Epatha Merkerson|John Cothran, Jr.",Craig Brewer,116,Drama,110,6.3,2006
0.606808,50000000,9448082,Goya's Ghosts,Javier Bardem|Natalie Portman|Stellan SkarsgÃ¥rd|Randy Quaid|JosÃ© Luis GÃ³mez,MiloÅ¡ Forman,114,Drama,46,6.7,2006
0.589842,25000000,11772461,The Hoax,Richard Gere|Alfred Molina|Marcia Gay Harden|Hope Davis|Julie Delpy,Lasse HallstrÃ¶m,116,Comedy|Drama,22,6.5,2006
0.5828760000000001,20000000,22165608,The Marine,John Cena|Kelly Carlson|Robert Patrick|Abigail Bianca|Anthony Ray Parker,John Bonito,92,Action|Adventure|Drama|Thriller,94,5.0,2006
0.569422999999999,12000000,6754898,Running with Scissors,Annette Bening|Brian Cox|Joseph Cross|Joseph Fiennes|Evan Rachel Wood,Ryan Murphy,116,Drama|Comedy,35,5.6,2006
0.56593,50000000,61112916,The Shaggy Dog,Tim Allen|Kristin Davis|Danny Glover|Spencer Breslin|Robert Downey Jr.,Brian Robbins,98,Comedy|Family,73,4.6,2006
0.564215999999999,40000000,23937870,Stormbreaker,Alex Pettyfer|Sarah Bolger|Ewan McGregor|Robbie Coltrane|Stephen Fry,Geoffrey Sax,93,Adventure|Action|Family,120,5.0,2006
0.552267,6000000,57231524,Madea's Family Reunion,Tyler Perry|Blair Underwood|Lynn Whitfield|Boris Kodjoe|Lisa Arrindell,Tyler Perry,110,Drama|Comedy|Romance,63,6.0,2006
0.5366310000000001,85000000,144,Charlotte's Web,Julia Roberts|Steve Buscemi|John Cleese|Oprah Winfrey|Cedric the Entertainer,Gary Winick,97,Comedy|Family|Fantasy,161,6.0,2006
0.530814,30000000,34742066,Take the Lead,Antonio Banderas|Rob Brown|Yaya DaCosta|Alfre Woodard|John Ortiz,Liz Friedlander,108,Music,79,6.4,2006
0.529881,35000000,12506188,Zoom,Tim Allen|Courteney Cox|Chevy Chase|Spencer Breslin|Kevin Zegers,Peter Hewitt,83,Fantasy|Comedy|Family,84,5.1,2006
0.514836,12000000,23006849,Aquamarine,Emma Roberts|Joanna 'JoJo' Levesque|Sara Paxton|Jake McDorman|Arielle Kebbel,Elizabeth Allen Rosenbaum,104,Fantasy|Romance|Family|Comedy,216,5.9,2006
0.508401,10000000,7177143,Rescue Dawn,Christian Bale|Steve Zahn|Marshall Bell|Toby Huss|Pat Healy,Werner Herzog,126,Adventure|Drama|War,158,6.6,2006
0.5014310000000001,6500000,22889018,The Wind That Shakes the Barley,Cillian Murphy|PÃ¡draic Delaney|Liam Cunningham|Orla Fitzgerald|Gerard Kearney,Ken Loach,124,Drama|History|War,71,6.5,2006
0.49670299999999995,55000000,65664721,16 Blocks,Bruce Willis|Mos Def|David Morse|Jenna Stern|David Zayas,Richard Donner,105,Action|Adventure|Crime|Thriller,404,6.1,2006
0.48989799999999994,4000000,31584901,Scoop,Scarlett Johansson|Hugh Jackman|Woody Allen|Ian McShane|Kevin McNally,Woody Allen,96,Comedy|Mystery,208,6.2,2006
0.4819,45000000,38399961,Last Holiday,Queen Latifah|LL Cool J|Timothy Hutton|Giancarlo Esposito|Alicia Witt,Wayne Wang,112,Adventure|Comedy|Drama,72,6.4,2006
0.467297,15000000,49469904,Notes on a Scandal,Judi Dench|Cate Blanchett|Bill Nighy|Juno Temple|Max Lewis,Richard Eyre,92,Drama|Romance,119,6.3,2006
0.46315500000000004,15000000,76286096,United 93,J.J. Johnson|Polly Adams|Trish Gates|Nancy McDoniel|Opal Alladin,Paul Greengrass,111,Drama|History|Crime|Thriller|Action,180,6.6,2006
0.46186499999999997,994000,165000,Kidulthood,Aml Ameen|Red Madrell|Noel Clarke|Adam Deacon|Jaime Winstone,Menhaj Huda,89,Drama,25,6.5,2006
0.45811199999999996,21000000,480314,DOA: Dead or Alive,Jaime Pressly|Devon Aoki|Holly Valance|Sarah Carter|Natassia Malthe,Corey Yuen Kwai,87,Adventure|Action|Thriller,116,4.9,2006
0.45121700000000003,15000000,123384128,The Queen,Helen Mirren|Michael Sheen|James Cromwell|Sylvia Syms|Helen McCrory,Stephen Frears,103,Drama,159,6.6,2006
0.441629,60000000,77920346,The Sentinel,Michael Douglas|Kiefer Sutherland|Eva Longoria|Martin Donovan|Ritchie Coster,Clark Johnson,108,Action|Thriller|Crime,112,5.6,2006
0.437529,32000000,5914908,The Good German,George Clooney|Cate Blanchett|Tobey Maguire|Tony Curran|Leland Orser,Steven Soderbergh,108,War|Crime|Drama|Mystery|Romance,46,5.8,2006
0.43545100000000003,60000000,17800000,Flyboys,James Franco|Scott Hazell|Mac McDonald|Philip Winchester|Todd Boyce,Tony Bill,140,Action|Adventure|Drama|History|Romance,179,6.1,2006
0.433874,15000000,9500000,Running Scared,Paul Walker|Cameron Bright|Vera Farmiga|Chazz Palminteri|Karel Roden,Wayne Kramer,122,Action|Crime|Drama|Thriller,174,6.8,2006
0.405681,25000000,16158487,Catch and Release,Jennifer Garner|Timothy Olyphant|Kevin Smith|Sam Jaeger|Juliette Lewis,Susannah Grant,111,Comedy|Drama|Romance,58,6.0,2006
0.405342,20000000,39143839,The Grudge 2,Sarah Michelle Gellar|Amber Tamblyn|Edison Chen|Arielle Kebbel|Jennifer Beals,Takashi Shimizu,102,Horror|Thriller,151,5.3,2006
0.384988,8000000,143451,10th & Wolf,James Marsden|Brian Dennehy|Leo Rossi|Dennis Hopper|Giovanni Ribisi,Robert Moresco,107,Action|Crime|Drama|Mystery|Thriller,12,6.0,2006
0.3804,45000000,82800000,Firewall,Harrison Ford|Paul Bettany|Virginia Madsen|Carly Schroeder|Jimmy Bennett,Richard Loncraine,105,Thriller,145,5.4,2006
0.46306800000000004,18000000,1196307,Seraphim Falls,Liam Neeson|Pierce Brosnan|Michael Wincott|Xander Berkeley|Ed Lauter,David Von Ancken,115,Western|Drama,65,5.8,2006
0.36789299999999997,2000000,622806,Sherrybaby,Maggie Gyllenhaal|Michelle Hurst|Sandra RodrÃ­guez|Danny Trejo|Brad William Henke,Laurie Collyer,96,Drama,14,6.5,2006
0.500077,24000000,23321954,Alatriste,Viggo Mortensen|Elena Anaya|Unax Ugalde|Eduard FernÃ¡ndez|Eduardo Noriega,AgustÃ­n DÃ­az Yanes,145,Action,31,5.7,2006
0.8771909999999989,22000000,13405595,Tenacious D in The Pick of Destiny,Jack Black|Kyle Gass|Ronnie James Dio|Tim Robbins|Meat Loaf,Liam Lynch,93,Comedy|Music,206,6.2,2006
0.360145,20000000,41237648,Man of the Year,Robin Williams|Christopher Walken|Laura Linney|Lewis Black|Jeff Goldblum,Barry Levinson,115,Comedy|Drama|Romance|Thriller,64,5.4,2006
0.357462,20000000,37597471,The Covenant,Steven Strait|Laura Ramsey|Jessica Lucas|Taylor Kitsch|Chace Crawford,Renny Harlin,97,Action|Adventure|Fantasy|Horror|Science Fiction,164,5.2,2006
0.33726799999999996,15000000,66966987,When a Stranger Calls,Camilla Belle|Katie Cassidy|Tommy Flanagan|Brian Geraghty|Clark Gregg,Simon West,87,Horror|Thriller,123,5.4,2006
0.33058200000000004,13000000,1151330,Infamous,Sigourney Weaver|Toby Jones|Gwyneth Paltrow|Sandra Bullock|Isabella Rossellini,Douglas McGrath,110,Drama,24,5.5,2006
0.32548499999999997,500000,745327,Another Gay Movie,Michael Carbonaro|Jonah Blechman|Jonathan Chase|Mitch Morris|Ashlie Atkinson,Todd Stephens,92,Comedy|Romance,28,5.1,2006
0.32090799999999997,11000000,46396427,Dhoom 2,Hrithik Roshan|Abhishek Bachchan|Aishwarya Rai Bachchan|Uday Chopra|Bipasha Basu,Sanjay Gadhvi,147,Drama|Action|Thriller|Crime,43,6.5,2006
0.312729,9000000,21510851,Black Christmas,Katie Cassidy|Michelle Trachtenberg|Kristen Cloke|Mary Elizabeth Winstead|Lacey Chabert,Glen Morgan,84,Horror|Thriller,44,5.3,2006
0.312609,13000000,11130889,The Astronaut Farmer,Billy Bob Thornton|Virginia Madsen|Max Thieriot|Jasper Polish|Logan Polish,Michael Polish,104,Adventure|Comedy|Drama|Science Fiction,49,6.2,2006
0.30727899999999997,8000000,426224,Fido,Billy Connolly|Carrie-Anne Moss|Dylan Baker|Kesun Loder|Henry Czerny,Andrew Currie,91,Romance|Comedy|Drama|Horror,61,6.7,2006
0.30357399999999896,20000000,21170563,ATL,T.I.|Evan Ross|Jackie Long|Lauren London|Albert Daniels,Christian Robinson,105,Drama,14,5.3,2006
0.300525,4000000,8059140,Bug,Ashley Judd|Michael Shannon|Harry Connick Jr.|Lynn Collins|BrÃ­an F. O'Byrne,William Friedkin,102,Horror|Thriller,61,5.6,2006
0.298124,75000000,42285169,Lady in the Water,Paul Giamatti|Jeffrey Wright|Bob Balaban|Sarita Choudhury|Cindy Cheung,M. Night Shyamalan,110,Drama|Thriller|Fantasy|Mystery,187,5.2,2006
0.282881,30000000,41480851,Gridiron Gang,Dwayne Johnson|Xzibit|L. Scott Caldwell|Leon Rippy|Kevin Dunn,Phil Joanou,125,Action|Adventure|Crime|Drama,123,6.5,2006
0.206454,100000,10178331,Facing the Giants,James Blackwell|Alex Kendrick|Shannen Fields|Chris WIllis|Tracy Goode,Alex Kendrick,111,Drama,41,6.8,2006
0.326984,4000000,13401952,The History Boys,Samuel Anderson|James Corden|Stephen Campbell Moore|Richard Griffiths|Frances de la Tour,Nicholas Hytner,109,Comedy|Drama,27,5.6,2006
0.254596,12000000,20138836,The Namesake,Kal Penn|Tabu|Irrfan Khan|Sahira Nair|Jacinda Barrett,Mira Nair,122,Drama,23,7.0,2006
0.251388,1000000,46243000,An Inconvenient Truth,Al Gore|Billy West|Ronald Reagan|George W. Bush|George H. W. Bush,Davis Guggenheim,100,Documentary,130,6.5,2006
0.24994899999999998,4000000,4630045,Let's Go to Prison,Dax Shepard|Will Arnett|Chi McBride|David Koechner|Dylan Baker,Bob Odenkirk,84,Comedy|Crime,36,5.4,2006
0.225633,2380000,8176544,This Is England,Thomas Turgoose|Stephen Graham|Jo Hartley|Andrew Shim|Vicky McClure,Shane Meadows,101,Drama|Crime,187,7.1,2006
